what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1504697280509
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504697283480
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504697465714
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1504697468650
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504697471664
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504697529467
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1504697533285
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504697539232
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504697721789
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1504697724152
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504697736877
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504697742331
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504697751802
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504698799453
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504698802795
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504698814994
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1504698815015
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504698821363
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1504698831415
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504698833099
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504698841093
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1504698846152
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504698858693
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1504698860039
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504698860370
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1504698862445
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1504698866247
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504698873804
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504698946045
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504698946441
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1504698948499
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1504698952216
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504698967756
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504698998429
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504698998449
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1504699000362
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504699001709
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504699010875
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1504699010895
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1504699010895
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504699012070
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504699109807
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504699113835
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1504699116680
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504699121135
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1504699122944
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504699124129
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504699127971
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1504699127991
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1504699127991
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504699129772
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504751778198
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504751783040
