what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503997503519
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503997577094
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503997594554
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503997654852
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1503997668027
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1503997679735
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1503997689327
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1503997690545
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.debug",1503997694693
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503997695467
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503997696521
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1503997710214
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1503997714028
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1503997773530
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1503997775659
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1503997777165
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.debug",1503997780345
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503997781047
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503997781971
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1503997786652
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503997786669
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503997787789
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1503997806559
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1503997811228
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1503997816237
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1503997818693
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503997837364
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503997853492
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1503997855971
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.debug",1503997857801
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503997858523
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503997860063
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1503997869292
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503997869342
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503997870628
