what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504664871149
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1504664875835
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504664876679
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1504664878243
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504664879607
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504664890439
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1504664890465
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1504664890465
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504664891434
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504664901057
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504664901955
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1504664903884
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504664904829
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504664907619
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1504664907626
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1504664907626
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504664908702
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504668181341
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504668182810
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504670744071
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504670744713
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504671969710
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504671973149
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504690654182
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504690662536
